"in_yougov_data","log_smoothed_perc_dem_rt","log_smoothed_perc_rep_rt","log_smoothed_perc_dem_reply","log_smoothed_perc_rep_reply"
TRUE,-9.67770301689083,-7.84044280445117,-8.43067072310445,-9.11931691695022
TRUE,-10.1885286406568,-8.24076651305892,-7.91984509933846,-8.70158171625024
TRUE,-10.1885286406568,-8.65395366726099,-8.43067072310445,-9.52478202505839
TRUE,-9.25899268203264,-6.98143177940031,-6.72487824434811,-7.66156359184819
TRUE,-9.76108462582988,-7.56312351903494,-8.06029693480755,-8.94941788015483
TRUE,-10.0062070838629,-7.66156359184819,-7.68164308415004,-9.19627795808635
TRUE,-9.49538146009687,-7.51731398300364,-6.84448967283461,-8.24076651305892
TRUE,-9.85205640403561,-8.08442044266822,-7.13452745897885,-8.3898020922194
TRUE,-9.95213986259259,-7.79018096967028,-9.28566092911481,-9.37063134523113
TRUE,-10.2575215121438,-8.50313077752641,-8.28145832491777,-9.47071480378811
TRUE,-10.2575215121438,-8.60849129318423,-9.80553638840071,-9.85020442549302
TRUE,-10.0633654977028,-7.70562358164222,-7.74908436494558,-8.50313077752641
TRUE,-9.40007128029255,-7.62766204017251,-6.4445298873218,-7.59487221734952
TRUE,-9.52928301177256,-7.03525642941409,-6.70013471396451,-7.50987900451612
TRUE,-9.80553638840071,-7.68776596424221,-7.10661867086178,-8.11108868975038
TRUE,-9.56437433158383,-7.39787394613963,-6.79178560934404,-7.98433698411124
TRUE,-10.0062070838629,-7.79018096967028,-7.51668148821857,-8.48332815023023
TRUE,-9.6007419757547,-7.41794150919044,-6.72696810926757,-7.8825542898013
TRUE,-9.63848230373755,-7.20566763011313,-7.55424458979422,-8.58651238646546
TRUE,-9.71852501141109,-7.30920830905397,-7.11275365942929,-8.25627069959488
TRUE,-10.1239901195192,-7.47351136034525,-7.26895772806839,-8.04570593048753
TRUE,-9.71852501141109,-7.78042479472492,-6.69810012526672,-7.72380590072541
TRUE,-9.71852501141109,-7.41794150919044,-7.8596262393454,-8.91864622148807
TRUE,-10.3316294842975,-7.97250252646424,-8.60611940061064,-9.19627795808635
TRUE,-9.28566092911481,-6.83165747417285,-7.13452745897885,-7.9042942764377
TRUE,-10.1239901195192,-7.84044280445117,-8.36397934860577,-9.52478202505839
TRUE,-10.3316294842975,-8.48332815023023,-8.46576204291572,-9.52478202505839
TRUE,-10.0633654977028,-7.75171468884249,-8.5658455014727,-9.2796595670254
TRUE,-10.0633654977028,-8.0084345356903,-7.75491528525637,-9.0139564012924
TRUE,-10.3316294842975,-7.99631317515795,-9.04643124004897,-9.52478202505839
FALSE,-10.0062070838629,-7.59487221734952,-9.15890922347566,-9.2796595670254
TRUE,-9.31305990330292,-7.27935534590429,-7.28710704657407,-8.44486186940243
TRUE,-9.67770301689083,-7.74232494849265,-7.63388865285414,-8.77756762322817
TRUE,-9.67770301689083,-7.68776596424221,-7.91297222005069,-9.15705724493307
TRUE,-10.0062070838629,-8.11108868975038,-8.73769575839936,-9.47071480378811
TRUE,-9.6007419757547,-7.93781696847635,-6.86109740923427,-8.83163484449844
TRUE,-9.46259163727388,-7.18404516609997,-6.78955595401678,-8.0084345356903
TRUE,-9.67770301689083,-7.35890797760624,-7.47604384248674,-8.63096414903629
TRUE,-9.71852501141109,-7.2971599705378,-7.00770088342615,-8.27201905656302
TRUE,-10.1239901195192,-8.27201905656302,-7.52130043407487,-8.80423587031033
TRUE,-10.0633654977028,-7.4045184888583,-7.89263253581357,-8.75159213682491
TRUE,-9.80553638840071,-7.51731398300364,-7.04725406181217,-8.3898020922194
TRUE,-10.3316294842975,-8.22549904092813,-8.76944445671394,-9.23709995260661
TRUE,-9.80553638840071,-7.48790009779735,-8.64808359970967,-9.23709995260661
FALSE,-10.1885286406568,-7.83018630428398,-8.88924565652656,-9.19627795808635
TRUE,-9.40007128029255,-7.0491777679327,-8.63389896471771,-8.63096414903629
TRUE,-9.76108462582988,-7.6702216545913,-7.37912594529432,-8.58651238646546
TRUE,-8.92628692820691,-6.98580815400011,-6.34692809952522,-7.22219693206434
TRUE,-9.80553638840071,-7.99631317515795,-7.48047843955461,-8.70158171625024
TRUE,-9.56437433158383,-7.2676593061411,-7.39941061646583,-8.27201905656302
TRUE,-9.95213986259259,-7.33997996772073,-7.85315372483978,-8.63096414903629
TRUE,-9.31305990330292,-6.90172503678957,-7.09144387284254,-8.22549904092813
TRUE,-9.63848230373755,-7.08727761416497,-8.15164671339578,-8.63096414903629
TRUE,-9.34123078026962,-7.20566763011313,-6.82123281067035,-7.80003326611329
TRUE,-9.56437433158383,-7.5024988972185,-6.86109740923427,-8.35471077240813
TRUE,-9.71852501141109,-7.35255874992759,-7.81517447677457,-8.60849129318423
TRUE,-9.95213986259259,-8.37210251512,-9.37021831714287,-9.32411132959624
TRUE,-10.1885286406568,-8.16665854090519,-7.96932515660183,-9.19627795808635
TRUE,-9.95213986259259,-7.45230915269465,-7.9913040633206,-8.88879325833839
TRUE,-10.2575215121438,-8.0084345356903,-8.31161136308846,-9.23709995260661
TRUE,-10.1885286406568,-8.15247390591324,-7.96932515660183,-9.0139564012924
TRUE,-9.85205640403561,-7.80998359696646,-7.88594354766277,-8.50313077752641
TRUE,-9.95213986259259,-7.71467341716214,-8.24261849160151,-9.32411132959624
TRUE,-9.37021831714287,-7.53235186036818,-7.25822417242528,-7.69665491165946
TRUE,-9.40007128029255,-7.45230915269465,-7.94075178415777,-8.77756762322817
TRUE,-10.0633654977028,-7.67895533456006,-8.43067072310445,-9.11931691695022
TRUE,-9.95213986259259,-7.45932672535329,-7.61337511302104,-8.80423587031033
TRUE,-7.47162882427763,-7.78042479472492,-7.11892651853637,-8.65395366726099
TRUE,-9.49538146009687,-7.38471586156212,-7.10052109099366,-8.1384876639385
TRUE,-9.95213986259259,-8.11108868975038,-8.64808359970967,-9.70710358185234
TRUE,-10.1885286406568,-7.85080559148672,-7.66013687892908,-9.0139564012924
TRUE,-10.0633654977028,-8.08442044266822,-8.1870486404467,-9.08294927277935
TRUE,-10.0062070838629,-7.9042942764377,-8.26184985352939,-9.2796595670254
TRUE,-10.1239901195192,-8.03312714828067,-8.17807997046394,-9.41942150940056
TRUE,-10.4986835689607,-9.0139564012924,-9.80553638840071,-9.85020442549302
TRUE,-9.11238920784077,-7.73302255583033,-7.76668012683596,-8.94941788015483
TRUE,-10.411672191971,-8.28801939790946,-8.39676917142877,-9.19627795808635
FALSE,-10.593993748765,-9.77609645333929,-10.593993748765,-9.93024713316655
TRUE,-10.411672191971,-8.04570593048753,-8.85352757392448,-9.58194043889834
TRUE,-10.3316294842975,-8.28801939790946,-8.64808359970967,-9.41942150940056
TRUE,-10.1885286406568,-8.07134836110087,-7.61846418252851,-9.15705724493307
TRUE,-9.80553638840071,-7.76119343279703,-7.01604585535833,-8.30427991878124
TRUE,-8.64808359970967,-6.92621605679787,-7.50750711194253,-8.18104727835729
TRUE,-8.61991272274297,-6.98580815400011,-6.74172074774261,-8.18104727835729
TRUE,-8.78570497758572,-6.95983266759685,-6.22708075190115,-7.72380590072541
TRUE,-9.71852501141109,-7.80003326611329,-7.59327393369995,-8.44486186940243
TRUE,-9.85205640403561,-7.87185900068455,-7.29077677546303,-8.52333348484393
TRUE,-9.4308429389593,-6.86219419803294,-6.0348675012783,-7.71467341716214
TRUE,-10.1885286406568,-8.40782059772208,-8.67707113658292,-8.83163484449844
TRUE,-9.90084656820504,-7.39127326210828,-8.05239175530044,-8.75159213682491
TRUE,-10.1239901195192,-8.21046116356359,-7.81517447677457,-8.94941788015483
TRUE,-9.71852501141109,-7.34624958073432,-7.47604384248674,-8.40782059772208
TRUE,-10.2575215121438,-8.05844495626496,-8.37479026470999,-9.19627795808635
TRUE,-10.1885286406568,-8.04570593048753,-7.70919303591828,-9.11931691695022
TRUE,-9.90084656820504,-7.67895533456006,-8.15164671339578,-8.60849129318423
TRUE,-10.2575215121438,-8.54395277204666,-9.20769938764509,-9.70710358185234
TRUE,-10.1885286406568,-7.8825542898013,-9.18300677505472,-9.70710358185234
FALSE,-10.1885286406568,-7.92651741322241,-9.06793744526994,-9.11931691695022
TRUE,-9.95213986259259,-7.9042942764377,-6.9857821977185,-7.96080648670104
TRUE,-9.02537783085114,-7.07761570325323,-5.97196644571047,-7.22219693206434
TRUE,-9.71852501141109,-7.8825542898013,-7.08843635177859,-8.27201905656302
TRUE,-10.0633654977028,-8.1384876639385,-7.48047843955461,-8.50313077752641
TRUE,-9.85205640403561,-7.99631317515795,-8.53987001506944,-9.37063134523113
TRUE,-9.85205640403561,-7.93781696847635,-8.1174553486475,-9.11931691695022
TRUE,-8.66247233716177,-7.21114709587776,-7.75491528525637,-8.32080922073245
TRUE,-9.85205640403561,-7.75171468884249,-8.80223427953693,-9.2796595670254
TRUE,-9.46259163727388,-7.61936323735781,-7.3953206312143,-8.77756762322817
TRUE,-9.95213986259259,-7.79018096967028,-8.09255779702577,-9.23709995260661
TRUE,-9.90084656820504,-7.55534137859288,-7.70362199086882,-9.15705724493307
TRUE,-10.0062070838629,-7.5399564597534,-7.70919303591828,-8.60849129318423
TRUE,-10.0062070838629,-7.6529798481568,-7.7375235425445,-8.88879325833839
TRUE,-9.85205640403561,-7.57096669649596,-7.49841614024128,-8.44486186940243
TRUE,-10.0633654977028,-7.67895533456006,-7.87269832091275,-8.98116657846941
TRUE,-10.0062070838629,-7.61936323735781,-7.24760460359782,-8.50313077752641
TRUE,-9.80553638840071,-7.55534137859288,-7.42011528982752,-8.08442044266822
TRUE,-9.40007128029255,-7.05856750828254,-7.07946768179583,-7.71467341716214
TRUE,-9.56437433158383,-7.43154716124622,-7.53999256708702,-8.63096414903629
TRUE,-9.40007128029255,-7.27935534590429,-7.05303442472767,-7.94924566429997
FALSE,-10.0633654977028,-7.71467341716214,-7.29815688276066,-8.33761633904883
FALSE,-9.71852501141109,-7.51731398300364,-7.75491528525637,-8.67748416467118
TRUE,-9.76108462582988,-7.56312351903494,-7.54472070828296,-8.3898020922194
TRUE,-9.6007419757547,-7.2277679771138,-6.94333550747125,-7.8825542898013
TRUE,-9.18300677505472,-6.71471020956387,-7.58337286271724,-7.66156359184819
TRUE,-9.34123078026962,-6.86219419803294,-6.53700497308665,-8.15247390591324
TRUE,-8.72219157186339,-7.37820118054092,-6.63127762902132,-7.8825542898013
TRUE,-9.34123078026962,-7.14215422439081,-7.39941061646583,-8.52333348484393
TRUE,-10.0062070838629,-7.57096669649596,-7.55904076205771,-8.72627432884062
TRUE,-9.20769938764509,-7.15765841092677,-6.41806919955046,-7.33997996772073
TRUE,-10.0633654977028,-8.21046116356359,-8.87122715102388,-9.23709995260661
TRUE,-10.3316294842975,-7.43842004053398,-8.41924202728082,-8.98116657846941
TRUE,-10.3316294842975,-7.99631317515795,-8.60611940061064,-9.85020442549302
TRUE,-9.80553638840071,-7.48067984982386,-7.85315372483978,-8.80423587031033
TRUE,-9.06793744526994,-6.98580815400011,-6.94333550747125,-8.05844495626496
TRUE,-9.76108462582988,-7.57096669649596,-7.70362199086882,-8.98116657846941
TRUE,-9.63848230373755,-7.43842004053398,-8.07629727615399,-8.60849129318423
TRUE,-9.23301719562938,-7.37820118054092,-6.55094248093043,-7.8825542898013
TRUE,-10.411672191971,-8.15247390591324,-8.45392758526871,-9.23709995260661
TRUE,-9.90084656820504,-7.56312351903494,-8.81904139785331,-8.88879325833839
TRUE,-10.3316294842975,-7.76119343279703,-9.31305990330292,-9.58194043889834
FALSE,-10.3316294842975,-8.07134836110087,-7.81517447677457,-8.77756762322817
TRUE,-9.95213986259259,-7.71467341716214,-8.36397934860577,-9.04785795296808
TRUE,-9.28566092911481,-7.06804625223708,-8.80223427953693,-8.83163484449844
TRUE,-10.0633654977028,-8.15247390591324,-8.90759479519476,-9.15705724493307
TRUE,-9.95213986259259,-7.60296942758213,-8.50212968708659,-8.85980572146514
TRUE,-9.71852501141109,-7.5248046547328,-7.94781895138086,-8.63096414903629
TRUE,-9.71852501141109,-7.47351136034525,-7.54947131104156,-8.50313077752641
TRUE,-9.76108462582988,-7.72380590072541,-8.63389896471771,-9.11931691695022
TRUE,-10.1239901195192,-8.15247390591324,-8.90759479519476,-8.98116657846941
FALSE,-10.593993748765,-10.0172585101562,-10.593993748765,-10.1125686899605
TRUE,-9.52928301177256,-7.35255874992759,-7.7375235425445,-8.67748416467118
TRUE,-9.80553638840071,-7.84044280445117,-8.64808359970967,-9.58194043889834
FALSE,-9.52928301177256,-7.37172866603531,-7.17299373980665,-8.1384876639385
FALSE,-9.49538146009687,-7.18940710924135,-9.04643124004897,-8.98116657846941
FALSE,-9.80553638840071,-7.25036780903104,-7.84033303641072,-8.67748416467118
FALSE,-9.76108462582988,-8.11108868975038,-8.27160602847476,-9.32411132959624
FALSE,-9.95213986259259,-7.57887187600307,-9.02537783085114,-8.88879325833839
TRUE,-9.15890922347566,-6.91389557240983,-7.69257215468223,-8.70158171625024
TRUE,-9.6007419757547,-7.29118980355129,-7.57356886262062,-8.80423587031033
TRUE,-9.76108462582988,-7.42472119617582,-8.63389896471771,-8.91864622148807
TRUE,-9.85205640403561,-7.83018630428398,-8.05239175530044,-9.04785795296808
TRUE,-9.67770301689083,-7.49517285712643,-7.76668012683596,-8.42616973639028
TRUE,-9.95213986259259,-7.99631317515795,-8.61991272274297,-9.64256506071477
TRUE,-9.85205640403561,-7.86127689135401,-8.29140865577094,-9.19627795808635
TRUE,-9.56437433158383,-7.54761933249897,-7.31684901577281,-8.72627432884062
TRUE,-10.0633654977028,-7.83018630428398,-7.80282864095227,-8.83163484449844
TRUE,-9.46259163727388,-7.42472119617582,-7.46285683820479,-8.77756762322817
TRUE,-9.63848230373755,-7.41794150919044,-7.29815688276066,-8.56500618124449
TRUE,-9.85205640403561,-7.62766204017251,-7.18284603624966,-8.58651238646546
TRUE,-9.6007419757547,-7.57887187600307,-8.19609847596661,-9.0139564012924
TRUE,-9.56437433158383,-7.43842004053398,-7.68164308415004,-8.91864622148807
TRUE,-9.52928301177256,-7.6529798481568,-7.13767706788175,-8.30427991878124
TRUE,-9.11238920784077,-7.06329564947849,-6.70626343590588,-7.79018096967028
TRUE,-9.6007419757547,-7.58684004565225,-8.03676643739736,-8.94941788015483
TRUE,-9.31305990330292,-7.2676593061411,-7.8214050265252,-8.70158171625024
TRUE,-9.56437433158383,-7.25609848374002,-7.30933018335878,-8.75159213682491
TRUE,-9.34123078026962,-7.19479795787623,-6.5526984076327,-7.97250252646424
TRUE,-10.2575215121438,-7.80998359696646,-8.26184985352939,-8.65395366726099
TRUE,-9.37021831714287,-7.16812971079407,-6.96433365431102,-8.28801939790946
TRUE,-9.40007128029255,-6.95132197792894,-7.21982503949075,-8.27201905656302
TRUE,-9.20769938764509,-6.83920467980824,-7.39941061646583,-7.6529798481568
TRUE,-9.46259163727388,-7.10194780391276,-8.14298865065266,-8.67748416467118
TRUE,-9.52928301177256,-7.14215422439081,-7.24760460359782,-8.0084345356903
TRUE,-9.34123078026962,-6.91389557240983,-7.05593718438563,-8.12469434180616
TRUE,-9.95213986259259,-7.91534411262429,-7.89936656799491,-9.04785795296808
TRUE,-9.71852501141109,-7.43154716124622,-7.21299907442035,-8.3898020922194
TRUE,-8.67707113658292,-6.53741800117491,-6.74811054584138,-8.04570593048753
TRUE,-10.0633654977028,-8.12469434180616,-8.81904139785331,-9.41942150940056
TRUE,-10.2575215121438,-8.08442044266822,-8.73769575839936,-9.41942150940056
TRUE,-9.95213986259259,-7.82003393281996,-8.55277341990535,-9.23709995260661
TRUE,-10.0633654977028,-8.09766566941824,-8.63389896471771,-9.08294927277935
TRUE,-8.1870486404467,-6.07655970475137,-6.24371581240568,-7.67895533456006
TRUE,-9.76108462582988,-8.04570593048753,-7.24058703093918,-9.23709995260661
TRUE,-10.2575215121438,-8.94941788015483,-8.55277341990535,-9.47071480378811
TRUE,-9.85205640403561,-7.56312351903494,-7.6980818104932,-8.56500618124449
TRUE,-9.08991635198871,-6.73498117393749,-7.20621938743497,-8.37210251512
TRUE,-9.80553638840071,-7.57096669649596,-7.51208377896994,-8.85980572146514
FALSE,-9.34123078026962,-7.02152623660219,-7.72609484672088,-8.88879325833839
FALSE,-9.63848230373755,-7.2676593061411,-6.28992865556081,-7.74232494849265
TRUE,-10.0062070838629,-7.80998359696646,-7.64955476959854,-9.0139564012924
TRUE,-10.0062070838629,-7.83018630428398,-8.25218794261766,-9.47071480378811
TRUE,-9.67770301689083,-7.34624958073432,-7.1158353259667,-8.91864622148807
TRUE,-9.15890922347566,-7.39787394613963,-6.50131724364358,-7.96080648670104
TRUE,-9.80553638840071,-7.80998359696646,-8.02138151855788,-8.91864622148807
TRUE,-10.1885286406568,-7.96080648670104,-8.67707113658292,-9.32411132959624
TRUE,-10.3316294842975,-8.18104727835729,-8.31161136308846,-8.94941788015483
TRUE,-9.15890922347566,-6.85447215193903,-6.14080991977477,-7.25036780903104
TRUE,-9.67770301689083,-7.28525506803148,-6.73326403772439,-8.08442044266822
TRUE,-10.0062070838629,-8.46391006437313,-8.61991272274297,-9.41942150940056
TRUE,-10.1239901195192,-8.33761633904883,-8.73769575839936,-9.41942150940056
TRUE,-9.90084656820504,-8.16665854090519,-8.14298865065266,-9.19627795808635
TRUE,-9.06793744526994,-7.27935534590429,-6.37743155381863,-7.57887187600307
TRUE,-9.63848230373755,-7.70562358164222,-7.27980774409246,-8.22549904092813
TRUE,-10.2575215121438,-8.22549904092813,-8.73769575839936,-9.52478202505839
TRUE,-10.411672191971,-8.37210251512,-9.71852501141109,-9.93024713316655
TRUE,-9.56437433158383,-7.28525506803148,-7.87269832091275,-8.67748416467118
TRUE,-8.83613583121261,-6.6251936120573,-6.55094248093043,-7.91534411262429
TRUE,-10.1239901195192,-8.12469434180616,-8.25218794261766,-9.32411132959624
TRUE,-9.52928301177256,-7.37820118054092,-6.91769307685791,-8.65395366726099
TRUE,-8.80223427953693,-7.54761933249897,-6.35266699619424,-7.61936323735781
TRUE,-10.4986835689607,-8.54395277204666,-7.74908436494558,-8.91864622148807
TRUE,-10.0062070838629,-7.77076288381318,-8.63389896471771,-9.11931691695022
TRUE,-9.76108462582988,-7.61936323735781,-7.27256133557169,-8.52333348484393
TRUE,-9.52928301177256,-7.54761933249897,-8.33223065029119,-8.77756762322817
TRUE,-9.52928301177256,-7.46639389257638,-7.54472070828296,-8.40782059772208
TRUE,-9.95213986259259,-7.63603028984302,-8.01377691917266,-9.47071480378811
TRUE,-9.18300677505472,-6.90576544632658,-6.56685793623633,-7.89336520590551
TRUE,-9.6007419757547,-7.0491777679327,-7.41593991841704,-8.24076651305892
TRUE,-10.0633654977028,-7.80998359696646,-8.43067072310445,-9.23709995260661
TRUE,-8.98455583633088,-6.94288310928308,-6.57042936860393,-8.05844495626496
TRUE,-9.13537872606547,-6.97707447403136,-6.82353430765863,-7.80998359696646
TRUE,-9.08991635198871,-7.13195005421656,-6.47170981785364,-7.74232494849265
TRUE,-8.7534441153675,-6.7626646026859,-6.9459362891713,-8.35471077240813
TRUE,-9.49538146009687,-7.27935534590429,-6.2685374655795,-7.80998359696646
TRUE,-9.56437433158383,-7.34624958073432,-7.64955476959854,-8.88879325833839
TRUE,-9.46259163727388,-7.28525506803148,-7.35140139727947,-8.1384876639385
TRUE,-9.31305990330292,-6.99905338075013,-7.10968146039232,-8.35471077240813
TRUE,-9.67770301689083,-7.64446915848889,-7.8596262393454,-8.52333348484393
TRUE,-9.85205640403561,-7.64446915848889,-8.50212968708659,-8.88879325833839
FALSE,-10.2575215121438,-7.69665491165946,-8.04454857783941,-8.80423587031033
TRUE,-10.1239901195192,-7.6529798481568,-8.32186786325565,-9.04785795296808
TRUE,-9.4308429389593,-7.05386161724513,-8.9453351231776,-9.0139564012924
TRUE,-8.88924565652656,-7.11184887489548,-7.12202729621462,-8.42616973639028
TRUE,-9.71852501141109,-7.57096669649596,-8.16919102304669,-8.70158171625024
TRUE,-9.40007128029255,-7.03065872016546,-7.37912594529432,-8.56500618124449
TRUE,-9.37021831714287,-7.25609848374002,-6.78511150225635,-8.70158171625024
TRUE,-10.0062070838629,-7.57887187600307,-8.37479026470999,-9.52478202505839
FALSE,-10.593993748765,-10.1125686899605,-8.69188622236806,-9.23709995260661
TRUE,-9.18300677505472,-6.93451485961256,-6.92531700196857,-8.16665854090519
TRUE,-8.83613583121261,-6.7591619721347,-6.63891125387639,-7.82003393281996
FALSE,-9.15890922347566,-7.15765841092677,-6.60686327085003,-7.59487221734952
TRUE,-9.37021831714287,-7.20021802534557,-8.48985959449478,-8.65395366726099
TRUE,-9.90084656820504,-7.53235186036818,-7.54472070828296,-8.85980572146514
TRUE,-9.6007419757547,-7.48067984982386,-7.14083662817212,-8.27201905656302
TRUE,-10.2575215121438,-8.44486186940243,-8.5658455014727,-8.85980572146514
TRUE,-9.90084656820504,-7.6111327382213,-9.08991635198871,-9.0139564012924
TRUE,-9.95213986259259,-7.80998359696646,-8.57909072822272,-8.65395366726099
TRUE,-10.0062070838629,-7.63603028984302,-8.17807997046394,-8.72627432884062
TRUE,-9.6007419757547,-7.53235186036818,-9.23301719562938,-9.11931691695022
TRUE,-9.80553638840071,-7.96080648670104,-8.35328405948903,-8.65395366726099
FALSE,-9.80553638840071,-7.59487221734952,-8.67707113658292,-9.47071480378811
TRUE,-9.63848230373755,-7.23337023266247,-9.02537783085114,-8.85980572146514
TRUE,-9.85205640403561,-7.63603028984302,-7.80898250652665,-8.88879325833839
TRUE,-9.56437433158383,-7.11184887489548,-7.58337286271724,-8.94941788015483
TRUE,-10.0633654977028,-7.8825542898013,-8.46576204291572,-9.11931691695022
TRUE,-9.76108462582988,-7.5399564597534,-7.81517447677457,-9.08294927277935
TRUE,-9.4308429389593,-7.2446697879164,-7.37912594529432,-8.35471077240813
TRUE,-9.6007419757547,-7.33997996772073,-6.82123281067035,-8.33761633904883
TRUE,-10.0633654977028,-7.34624958073432,-7.44554038819333,-8.60849129318423
TRUE,-9.80553638840071,-7.49517285712643,-7.70362199086882,-8.80423587031033
FALSE,-10.0062070838629,-7.91534411262429,-9.34123078026962,-9.37063134523113
TRUE,-10.0062070838629,-7.73302255583033,-8.76944445671394,-9.41942150940056
TRUE,-9.90084656820504,-7.61936323735781,-8.78570497758572,-9.32411132959624
TRUE,-9.90084656820504,-7.6529798481568,-8.10908709897698,-8.98116657846941
FALSE,-10.593993748765,-10.1125686899605,-8.43067072310445,-9.2796595670254
FALSE,-10.593993748765,-10.1125686899605,-8.67707113658292,-9.58194043889834
TRUE,-9.76108462582988,-7.64446915848889,-7.89263253581357,-8.94941788015483
FALSE,-10.593993748765,-10.1125686899605,-9.52928301177256,-9.52478202505839
FALSE,-10.593993748765,-10.1125686899605,-10.0062070838629,-9.85020442549302
TRUE,-9.95213986259259,-7.96080648670104,-8.24261849160151,-8.94941788015483
TRUE,-9.4308429389593,-7.35890797760624,-7.46723321280459,-8.63096414903629
TRUE,-9.34123078026962,-7.07281953098974,-7.20960348541921,-8.09766566941824
TRUE,-10.0633654977028,-7.82003393281996,-9.31305990330292,-9.41942150940056
TRUE,-10.0633654977028,-7.67895533456006,-8.22375000729712,-9.32411132959624
FALSE,-10.593993748765,-10.1125686899605,-9.02537783085114,-9.32411132959624
TRUE,-9.90084656820504,-7.6702216545913,-8.80223427953693,-9.32411132959624
TRUE,-9.90084656820504,-7.41120747700909,-7.67083216804583,-8.3898020922194
TRUE,-9.76108462582988,-7.35255874992759,-7.89936656799491,-8.75159213682491
TRUE,-9.76108462582988,-7.61936323735781,-6.86349261996023,-8.56500618124449
TRUE,-9.95213986259259,-7.50987900451612,-7.3553152966006,-8.46391006437313
TRUE,-9.71852501141109,-7.82003393281996,-7.79671241393483,-8.72627432884062
TRUE,-9.90084656820504,-7.84044280445117,-8.47773823396243,-9.32411132959624
TRUE,-10.1239901195192,-8.16665854090519,-8.7534441153675,-9.52478202505839
TRUE,-9.80553638840071,-7.6529798481568,-8.44223154550552,-9.04785795296808
TRUE,-9.76108462582988,-7.9042942764377,-8.9453351231776,-9.23709995260661
TRUE,-10.3316294842975,-8.04570593048753,-7.91984509933846,-8.94941788015483
TRUE,-9.80553638840071,-7.2277679771138,-8.1870486404467,-8.85980572146514
TRUE,-9.15890922347566,-7.03065872016546,-7.78459105340249,-8.70158171625024
FALSE,-9.20769938764509,-6.70142097744518,-6.04645267561353,-7.35890797760624
TRUE,-10.3316294842975,-7.8825542898013,-9.02537783085114,-9.32411132959624
TRUE,-10.1885286406568,-8.24076651305892,-9.31305990330292,-9.85020442549302
TRUE,-10.0062070838629,-7.89336520590551,-9.23301719562938,-9.52478202505839
TRUE,-9.85205640403561,-7.61936323735781,-8.25218794261766,-9.11931691695022
TRUE,-9.67770301689083,-7.48790009779735,-8.83613583121261,-8.83163484449844
FALSE,-9.71852501141109,-7.35890797760624,-8.19609847596661,-8.83163484449844
FALSE,-9.85205640403561,-7.66156359184819,-7.35140139727947,-8.67748416467118
TRUE,-9.67770301689083,-7.80998359696646,-8.72219157186339,-8.91864622148807
TRUE,-10.0062070838629,-8.04570593048753,-7.97659791593091,-9.0139564012924
TRUE,-9.56437433158383,-7.09703378911034,-7.95493641914973,-8.94941788015483
TRUE,-10.1885286406568,-7.97250252646424,-7.4285187006239,-8.72627432884062
TRUE,-9.80553638840071,-7.86127689135401,-7.46723321280459,-8.88879325833839
TRUE,-9.52928301177256,-7.20021802534557,-6.53527636418603,-8.09766566941824
TRUE,-9.6007419757547,-7.57096669649596,-7.58337286271724,-8.60849129318423
TRUE,-10.2575215121438,-7.97250252646424,-7.80898250652665,-9.15705724493307
TRUE,-9.95213986259259,-7.57887187600307,-7.95493641914973,-8.60849129318423
FALSE,-9.34123078026962,-7.25609848374002,-6.9884959035901,-8.3898020922194
TRUE,-9.49538146009687,-7.5248046547328,-7.48940707029891,-8.24076651305892
TRUE,-9.90084656820504,-7.32140358214779,-7.96210490862834,-8.48332815023023
TRUE,-9.31305990330292,-7.13195005421656,-7.66547022490444,-8.35471077240813
TRUE,-9.49538146009687,-7.08727761416497,-7.40351739841848,-8.65395366726099
TRUE,-9.34123078026962,-6.87389023779613,-6.91264256107184,-7.64446915848889
TRUE,-9.90084656820504,-7.74232494849265,-7.70919303591828,-8.60849129318423
TRUE,-9.25899268203264,-6.93451485961256,-8.1870486404467,-8.85980572146514
TRUE,-9.56437433158383,-7.07281953098974,-8.13440490696127,-8.70158171625024
TRUE,-9.15890922347566,-6.7947529172374,-8.60611940061064,-8.42616973639028
FALSE,-10.593993748765,-10.1125686899605,-7.89263253581357,-8.83163484449844
TRUE,-8.88924565652656,-6.55436755948869,-6.78733125899466,-7.33997996772073
TRUE,-9.80553638840071,-7.6702216545913,-8.34270195015849,-8.94941788015483
TRUE,-9.6007419757547,-7.80998359696646,-8.10078829616229,-8.98116657846941
TRUE,-9.6007419757547,-7.57096669649596,-7.77261486235577,-8.42616973639028
TRUE,-9.31305990330292,-7.07281953098974,-7.87269832091275,-8.63096414903629
TRUE,-9.40007128029255,-7.4045184888583,-7.74328724726125,-8.83163484449844
TRUE,-9.6007419757547,-7.36529777570502,-7.85315372483978,-8.35471077240813
TRUE,-9.63848230373755,-7.62766204017251,-8.78570497758572,-8.98116657846941
TRUE,-9.67770301689083,-7.61936323735781,-8.52713098929201,-8.88879325833839
TRUE,-9.4308429389593,-6.93451485961256,-8.23313974764696,-8.37210251512
TRUE,-9.06793744526994,-6.54868572602126,-8.61991272274297,-8.83163484449844
TRUE,-9.95213986259259,-7.59487221734952,-8.72219157186339,-9.11931691695022
TRUE,-9.63848230373755,-7.56312351903494,-8.64808359970967,-8.88879325833839
TRUE,-8.9647532090347,-6.65941156936764,-6.96433365431102,-8.0084345356903
TRUE,-9.40007128029255,-7.21665675168873,-8.46576204291572,-9.15705724493307
